1,1,0,[1]
173,25,28,[6, 5, 331, 657, 79, 405, 17, 343, 21, 10, 7, 333, 43, 369, 47, 373, 699, 236, 63, 13, 339, 116, 33, 14, 9]
174,25,31,[6, 5, 331, 657, 79, 405, 17, 343, 21, 10, 7, 333, 43, 369, 47, 373, 699, 236, 63, 13, 339, 116, 33, 14, 9]
175,25,25,[343, 21, 10, 7, 333, 43, 369, 47, 373, 699, 236, 63, 13, 339, 116, 33, 14, 9, 6, 5, 331, 657, 79, 405, 17]
176,25,30,[6, 5, 331, 657, 79, 405, 17, 343, 21, 10, 7, 333, 43, 369, 47, 373, 699, 236, 63, 13, 339, 116, 33, 14, 9]
177,25,26,[14, 9, 6, 5, 331, 657, 79, 405, 17, 343, 21, 10, 7, 333, 43, 369, 47, 373, 699, 236, 63, 13, 339, 116, 33]
178,25,27,[6, 5, 331, 657, 79, 405, 17, 343, 21, 10, 7, 333, 43, 369, 47, 373, 699, 236, 63, 13, 339, 116, 33, 14, 9]
179,25,30,[5, 331, 657, 79, 405, 17, 343, 21, 10, 7, 333, 43, 369, 47, 373, 699, 236, 63, 13, 339, 116, 33, 14, 9, 6]
180,25,27,[5, 331, 657, 79, 405, 17, 343, 21, 10, 7, 333, 43, 369, 47, 373, 699, 236, 63, 13, 339, 116, 33, 14, 9, 6]
181,25,37,[6, 5, 331, 657, 79, 405, 17, 343, 21, 10, 7, 333, 43, 369, 47, 373, 699, 236, 63, 13, 339, 116, 33, 14, 9]
182,25,26,[339, 116, 33, 14, 9, 6, 5, 331, 657, 79, 405, 17, 343, 21, 10, 7, 333, 43, 369, 47, 373, 699, 236, 63, 13]
183,25,27,[333, 43, 369, 47, 373, 699, 236, 63, 13, 339, 116, 33, 14, 9, 6, 5, 331, 657, 79, 405, 17, 343, 21, 10, 7]
184,25,36,[6, 5, 331, 657, 79, 405, 17, 343, 21, 10, 7, 333, 43, 369, 47, 373, 699, 236, 63, 13, 339, 116, 33, 14, 9]
185,25,27,[333, 43, 369, 47, 373, 699, 236, 63, 13, 339, 116, 33, 14, 9, 6, 5, 331, 657, 79, 405, 17, 343, 21, 10, 7]
186,25,26,[7, 333, 43, 369, 47, 373, 699, 236, 63, 13, 339, 116, 33, 14, 9, 6, 5, 331, 657, 79, 405, 17, 343, 21, 10]
187,25,29,[14, 9, 6, 5, 331, 657, 79, 405, 17, 343, 21, 10, 7, 333, 43, 369, 47, 373, 699, 236, 63, 13, 339, 116, 33]
188,25,27,[6, 5, 331, 657, 79, 405, 17, 343, 21, 10, 7, 333, 43, 369, 47, 373, 699, 236, 63, 13, 339, 116, 33, 14, 9]
189,25,27,[5, 331, 657, 79, 405, 17, 343, 21, 10, 7, 333, 43, 369, 47, 373, 699, 236, 63, 13, 339, 116, 33, 14, 9, 6]
190,25,28,[5, 331, 657, 79, 405, 17, 343, 21, 10, 7, 333, 43, 369, 47, 373, 699, 236, 63, 13, 339, 116, 33, 14, 9, 6]
191,25,30,[6, 5, 331, 657, 79, 405, 17, 343, 21, 10, 7, 333, 43, 369, 47, 373, 699, 236, 63, 13, 339, 116, 33, 14, 9]
192,25,27,[5, 331, 657, 79, 405, 17, 343, 21, 10, 7, 333, 43, 369, 47, 373, 699, 236, 63, 13, 339, 116, 33, 14, 9, 6]
193,25,32,[6, 5, 331, 657, 79, 405, 17, 343, 21, 10, 7, 333, 43, 369, 47, 373, 699, 236, 63, 13, 339, 116, 33, 14, 9]
194,25,26,[343, 21, 10, 7, 333, 43, 369, 47, 373, 699, 236, 63, 13, 339, 116, 33, 14, 9, 6, 5, 331, 657, 79, 405, 17]
195,25,25,[10, 7, 333, 43, 369, 47, 373, 699, 236, 63, 13, 339, 116, 33, 14, 9, 6, 5, 331, 657, 79, 405, 17, 343, 21]
196,25,27,[5, 331, 657, 79, 405, 17, 343, 21, 10, 7, 333, 43, 369, 47, 373, 699, 236, 63, 13, 339, 116, 33, 14, 9, 6]
197,25,31,[5, 331, 657, 79, 405, 17, 343, 21, 10, 7, 333, 43, 369, 47, 373, 699, 236, 63, 13, 339, 116, 33, 14, 9, 6]
198,25,30,[6, 5, 331, 657, 79, 405, 17, 343, 21, 10, 7, 333, 43, 369, 47, 373, 699, 236, 63, 13, 339, 116, 33, 14, 9]
199,25,27,[6, 5, 331, 657, 79, 405, 17, 343, 21, 10, 7, 333, 43, 369, 47, 373, 699, 236, 63, 13, 339, 116, 33, 14, 9]
200,25,27,[5, 331, 657, 79, 405, 17, 343, 21, 10, 7, 333, 43, 369, 47, 373, 699, 236, 63, 13, 339, 116, 33, 14, 9, 6]
