1,1,0,[1]
123,24,27,[5, 389, 773, 1157, 102, 22, 13, 397, 781, 82, 43, 427, 68, 21, 10, 7, 391, 40, 11, 395, 84, 14, 9, 6]
124,24,26,[391, 40, 11, 395, 84, 14, 9, 6, 5, 389, 773, 1157, 102, 22, 13, 397, 781, 82, 43, 427, 68, 21, 10, 7]
125,24,26,[5, 389, 773, 1157, 102, 22, 13, 397, 781, 82, 43, 427, 68, 21, 10, 7, 391, 40, 11, 395, 84, 14, 9, 6]
126,24,26,[5, 389, 773, 1157, 102, 22, 13, 397, 781, 82, 43, 427, 68, 21, 10, 7, 391, 40, 11, 395, 84, 14, 9, 6]
127,24,26,[397, 781, 82, 43, 427, 68, 21, 10, 7, 391, 40, 11, 395, 84, 14, 9, 6, 5, 389, 773, 1157, 102, 22, 13]
128,24,24,[9, 6, 5, 389, 773, 1157, 102, 22, 13, 397, 781, 82, 43, 427, 68, 21, 10, 7, 391, 40, 11, 395, 84, 14]
129,24,26,[7, 391, 40, 11, 395, 84, 14, 9, 6, 5, 389, 773, 1157, 102, 22, 13, 397, 781, 82, 43, 427, 68, 21, 10]
130,24,25,[6, 5, 389, 773, 1157, 102, 22, 13, 397, 781, 82, 43, 427, 68, 21, 10, 7, 391, 40, 11, 395, 84, 14, 9]
131,24,26,[397, 781, 82, 43, 427, 68, 21, 10, 7, 391, 40, 11, 395, 84, 14, 9, 6, 5, 389, 773, 1157, 102, 22, 13]
132,24,26,[5, 389, 773, 1157, 102, 22, 13, 397, 781, 82, 43, 427, 68, 21, 10, 7, 391, 40, 11, 395, 84, 14, 9, 6]
133,24,27,[5, 389, 773, 1157, 102, 22, 13, 397, 781, 82, 43, 427, 68, 21, 10, 7, 391, 40, 11, 395, 84, 14, 9, 6]
134,24,28,[5, 389, 773, 1157, 102, 22, 13, 397, 781, 82, 43, 427, 68, 21, 10, 7, 391, 40, 11, 395, 84, 14, 9, 6]
135,24,24,[9, 6, 5, 389, 773, 1157, 102, 22, 13, 397, 781, 82, 43, 427, 68, 21, 10, 7, 391, 40, 11, 395, 84, 14]
136,24,27,[395, 84, 14, 9, 6, 5, 389, 773, 1157, 102, 22, 13, 397, 781, 82, 43, 427, 68, 21, 10, 7, 391, 40, 11]
137,24,28,[7, 391, 40, 11, 395, 84, 14, 9, 6, 5, 389, 773, 1157, 102, 22, 13, 397, 781, 82, 43, 427, 68, 21, 10]
138,24,25,[395, 84, 14, 9, 6, 5, 389, 773, 1157, 102, 22, 13, 397, 781, 82, 43, 427, 68, 21, 10, 7, 391, 40, 11]
139,24,31,[5, 389, 773, 1157, 102, 22, 13, 397, 781, 82, 43, 427, 68, 21, 10, 7, 391, 40, 11, 395, 84, 14, 9, 6]
140,24,26,[5, 389, 773, 1157, 102, 22, 13, 397, 781, 82, 43, 427, 68, 21, 10, 7, 391, 40, 11, 395, 84, 14, 9, 6]
141,24,26,[391, 40, 11, 395, 84, 14, 9, 6, 5, 389, 773, 1157, 102, 22, 13, 397, 781, 82, 43, 427, 68, 21, 10, 7]
142,24,35,[9, 6, 5, 389, 773, 1157, 102, 22, 13, 397, 781, 82, 43, 427, 68, 21, 10, 7, 391, 40, 11, 395, 84, 14]
143,24,25,[6, 5, 389, 773, 1157, 102, 22, 13, 397, 781, 82, 43, 427, 68, 21, 10, 7, 391, 40, 11, 395, 84, 14, 9]
144,24,24,[9, 6, 5, 389, 773, 1157, 102, 22, 13, 397, 781, 82, 43, 427, 68, 21, 10, 7, 391, 40, 11, 395, 84, 14]
145,24,30,[5, 389, 773, 1157, 102, 22, 13, 397, 781, 82, 43, 427, 68, 21, 10, 7, 391, 40, 11, 395, 84, 14, 9, 6]
146,24,25,[397, 781, 82, 43, 427, 68, 21, 10, 7, 391, 40, 11, 395, 84, 14, 9, 6, 5, 389, 773, 1157, 102, 22, 13]
147,24,28,[9, 6, 5, 389, 773, 1157, 102, 22, 13, 397, 781, 82, 43, 427, 68, 21, 10, 7, 391, 40, 11, 395, 84, 14]
148,24,27,[6, 5, 389, 773, 1157, 102, 22, 13, 397, 781, 82, 43, 427, 68, 21, 10, 7, 391, 40, 11, 395, 84, 14, 9]
149,24,26,[395, 84, 14, 9, 6, 5, 389, 773, 1157, 102, 22, 13, 397, 781, 82, 43, 427, 68, 21, 10, 7, 391, 40, 11]
150,24,26,[5, 389, 773, 1157, 102, 22, 13, 397, 781, 82, 43, 427, 68, 21, 10, 7, 391, 40, 11, 395, 84, 14, 9, 6]
151,24,28,[5, 389, 773, 1157, 102, 22, 13, 397, 781, 82, 43, 427, 68, 21, 10, 7, 391, 40, 11, 395, 84, 14, 9, 6]
152,24,25,[7, 391, 40, 11, 395, 84, 14, 9, 6, 5, 389, 773, 1157, 102, 22, 13, 397, 781, 82, 43, 427, 68, 21, 10]
153,24,27,[395, 84, 14, 9, 6, 5, 389, 773, 1157, 102, 22, 13, 397, 781, 82, 43, 427, 68, 21, 10, 7, 391, 40, 11]
154,24,25,[6, 5, 389, 773, 1157, 102, 22, 13, 397, 781, 82, 43, 427, 68, 21, 10, 7, 391, 40, 11, 395, 84, 14, 9]
155,24,25,[7, 391, 40, 11, 395, 84, 14, 9, 6, 5, 389, 773, 1157, 102, 22, 13, 397, 781, 82, 43, 427, 68, 21, 10]
156,24,25,[6, 5, 389, 773, 1157, 102, 22, 13, 397, 781, 82, 43, 427, 68, 21, 10, 7, 391, 40, 11, 395, 84, 14, 9]
157,24,32,[5, 389, 773, 1157, 102, 22, 13, 397, 781, 82, 43, 427, 68, 21, 10, 7, 391, 40, 11, 395, 84, 14, 9, 6]
158,24,26,[391, 40, 11, 395, 84, 14, 9, 6, 5, 389, 773, 1157, 102, 22, 13, 397, 781, 82, 43, 427, 68, 21, 10, 7]
159,24,25,[397, 781, 82, 43, 427, 68, 21, 10, 7, 391, 40, 11, 395, 84, 14, 9, 6, 5, 389, 773, 1157, 102, 22, 13]
160,24,26,[5, 389, 773, 1157, 102, 22, 13, 397, 781, 82, 43, 427, 68, 21, 10, 7, 391, 40, 11, 395, 84, 14, 9, 6]
161,24,25,[7, 391, 40, 11, 395, 84, 14, 9, 6, 5, 389, 773, 1157, 102, 22, 13, 397, 781, 82, 43, 427, 68, 21, 10]
162,24,24,[9, 6, 5, 389, 773, 1157, 102, 22, 13, 397, 781, 82, 43, 427, 68, 21, 10, 7, 391, 40, 11, 395, 84, 14]
163,24,27,[9, 6, 5, 389, 773, 1157, 102, 22, 13, 397, 781, 82, 43, 427, 68, 21, 10, 7, 391, 40, 11, 395, 84, 14]
164,24,25,[395, 84, 14, 9, 6, 5, 389, 773, 1157, 102, 22, 13, 397, 781, 82, 43, 427, 68, 21, 10, 7, 391, 40, 11]
165,24,29,[5, 389, 773, 1157, 102, 22, 13, 397, 781, 82, 43, 427, 68, 21, 10, 7, 391, 40, 11, 395, 84, 14, 9, 6]
166,24,25,[13, 397, 781, 82, 43, 427, 68, 21, 10, 7, 391, 40, 11, 395, 84, 14, 9, 6, 5, 389, 773, 1157, 102, 22]
167,24,26,[395, 84, 14, 9, 6, 5, 389, 773, 1157, 102, 22, 13, 397, 781, 82, 43, 427, 68, 21, 10, 7, 391, 40, 11]
168,24,26,[5, 389, 773, 1157, 102, 22, 13, 397, 781, 82, 43, 427, 68, 21, 10, 7, 391, 40, 11, 395, 84, 14, 9, 6]
169,24,27,[5, 389, 773, 1157, 102, 22, 13, 397, 781, 82, 43, 427, 68, 21, 10, 7, 391, 40, 11, 395, 84, 14, 9, 6]
170,24,25,[6, 5, 389, 773, 1157, 102, 22, 13, 397, 781, 82, 43, 427, 68, 21, 10, 7, 391, 40, 11, 395, 84, 14, 9]
171,24,25,[7, 391, 40, 11, 395, 84, 14, 9, 6, 5, 389, 773, 1157, 102, 22, 13, 397, 781, 82, 43, 427, 68, 21, 10]
172,24,30,[5, 389, 773, 1157, 102, 22, 13, 397, 781, 82, 43, 427, 68, 21, 10, 7, 391, 40, 11, 395, 84, 14, 9, 6]
173,24,28,[397, 781, 82, 43, 427, 68, 21, 10, 7, 391, 40, 11, 395, 84, 14, 9, 6, 5, 389, 773, 1157, 102, 22, 13]
174,24,30,[5, 389, 773, 1157, 102, 22, 13, 397, 781, 82, 43, 427, 68, 21, 10, 7, 391, 40, 11, 395, 84, 14, 9, 6]
175,24,28,[9, 6, 5, 389, 773, 1157, 102, 22, 13, 397, 781, 82, 43, 427, 68, 21, 10, 7, 391, 40, 11, 395, 84, 14]
176,24,29,[5, 389, 773, 1157, 102, 22, 13, 397, 781, 82, 43, 427, 68, 21, 10, 7, 391, 40, 11, 395, 84, 14, 9, 6]
